anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2022,Primer Trimestre,Marzo,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,2827,500000000.0,0.0,8850502.53,8045595.95,16896098.48,458274974.6,-8850502.53,7.09,0.35,7.09
2022,Primer Trimestre,Marzo,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2021-07-13,2031-07-11,3650,3389,2296288493.0,0.0,0.0,35772302.92,35772302.92,2296288493.0,0.0,TIIE,0.49,TIIE+0.49
2022,Primer Trimestre,Marzo,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2021-12-13,2036-12-13,5479,5371,2000000000.0,0.0,33333333.33,34045351.92,67378685.25,1966666667.0,-33333333.33,TIIE,0.38,TIIE+0.38
2022,Primer Trimestre,Marzo,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,2047-10-25,14618,9339,4000000000.0,0.0,0.0,46290441.77,46290441.77,2954496892.0,0.0,TIIE,0.53,TIIE+0.53
2022,Primer Trimestre,Marzo,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,806",2007-10-17,2037-10-26,10967,5688,4806995489.0,0.0,10144001.13,70235137.51,80379138.64,4605548704.0,-10144001.13,TIIE,0.35,TIIE+0.35
2022,Primer Trimestre,Marzo,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,459",2007-10-17,2040-10-25,12062,6783,4459000000.0,0.0,12481725.14,62975341.64,75457066.78,4131550345.0,-12481725.14,TIIE,0.35,TIIE+0.35
2022,Primer Trimestre,Marzo,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 175,2009-12-24,2028-11-27,6913,2433,174978799.6,0.0,2421929.16,1007887.1,3429816.26,64584777.29,-2421929.16,TIIE,0.35,TIIE+0.35
2022,Primer Trimestre,Marzo,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,499",2010-12-28,2040-10-25,10894,6783,1499069398.0,0.0,23958333.98,22833730.88,46792064.86,1007055507.0,-23958333.98,9.13,0.3843080357142857,9.13
2022,Primer Trimestre,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,2065,1954226708.0,0.0,35105869.02,13778299.45,48884168.47,795733030.6,-35105869.02,5.97,0.91,6.88
2022,Primer Trimestre,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,2065,145773291.7,0.0,2618681.88,1026282.52,3644964.4,59356789.7,-2618681.88,5.96,0.91,6.87
2022,Primer Trimestre,Marzo,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,573,1024317877.0,0.0,46939366.71,4772960.32,51712327.03,283896870.0,-46939366.71,TIIE,0.32,TIIE+0.32
2022,Primer Trimestre,Marzo,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,2797,1949386371.0,0.0,37730058.81,18028467.65,55758526.46,1157055136.0,-37730058.81,TIIE,0.36,TIIE+0.36
2022,Primer Trimestre,Marzo,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,1366,1000000000.0,0.0,71657090.94,6229315.91,77886406.85,357752242.5,-71657090.94,TIIE,0.41,TIIE+0.41
2022,Primer Trimestre,Marzo,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,2032-12-27,5477,3924,1378859929.0,0.0,22980998.82,15254870.27,38235869.09,988182949.1,-22980998.82,TIIE,0.34,TIIE+0.34
2022,Primer Trimestre,Marzo,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,1733,2000000000.0,0.0,65216211.77,25822534.02,91038745.79,1692543098.0,-65216211.77,TIIE,0.2,TIIE+0.20
2022,Primer Trimestre,Marzo,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2020-07-31,2030-07-31,3652,3038,2000000000.0,0.0,50000000.01,26366276.75,76366276.76,1666666667.0,-50000000.01,TIIE,0.46,TIIE+0.46
2022,Primer Trimestre,Marzo,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300",2020-07-31,2030-07-31,3652,3038,2300000000.0,0.0,57500000.01,30846954.61,88346954.62,1916666667.0,-57500000.01,TIIE,0.57,TIIE+0.57
2022,Primer Trimestre,Marzo,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2020-12-11,2030-11-25,3636,3161,2500000000.0,0.0,63025210.08,34919406.74,97944616.82,2184873950.0,-63025210.08,TIIE,0.53,TIIE+0.53
2022,Primer Trimestre,Marzo,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-12-11,2030-11-25,3636,3161,2683529136.0,0.0,67651995.03,38125711.13,105777706.2,2345269161.0,-67651995.03,TIIE,0.64,TIIE+0.64
2022,Primer Trimestre,Marzo,P09-0721036,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,200",2021-07-13,2031-07-11,3650,3389,2200000000.0,0.0,0.0,34233643.9,34233643.9,2200000000.0,0.0,TIIE,0.48,TIIE+0.48
2022,Primer Trimestre,Marzo,P09-1221045,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 3,000",2021-12-13,2036-12-13,5479,5371,3000000000.0,0.0,50000000.01,50748878.29,100748878.3,2950000000.0,-50000000.01,TIIE,0.34,TIIE+0.34
2022,Primer Trimestre,Marzo,P09-1221046,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,908",2021-12-13,2036-12-13,5479,5371,1908190692.0,0.0,31803178.2,32548558.45,64351736.65,1876387514.0,-31803178.2,TIIE,0.39,TIIE+0.39
2022,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,138",2012-11-12,2032-11-25,7318,3892,2138648319.0,0.0,0.0,41665621.82,41665621.82,2138648319.0,0.0,7.09,0.88,7.97
2022,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 294,2012-11-30,2032-11-25,7300,3892,294874160.0,0.0,0.0,5694347.68,5694347.68,294874160.0,0.0,7.02,0.88,7.9
2022,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 196,2013-11-07,2032-11-25,6958,3892,196783977.0,0.0,0.0,4127215.94,4127215.94,196783977.0,0.0,7.7,0.88,8.58
2022,Primer Trimestre,Marzo,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,2062,575000000.0,0.0,0.0,0.0,0.0,575000000.0,0.0,8.65,0.91,8.65
2022,Primer Trimestre,Marzo,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2012-11-30,2027-11-12,5460,2052,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.85,0.91,6.85
2022,Primer Trimestre,Marzo,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,595,2126874900.0,0.0,0.0,0.0,0.0,2126874900.0,0.0,7.05,0.3266666666666667,7.05
2022,Primer Trimestre,Marzo,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,935,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.42,0.35999999999999993,6.42
2022,Primer Trimestre,Marzo,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,1261,2500000000.0,0.0,0.0,84680555.56,84680555.56,2500000000.0,0.0,6.7,0.41,6.7
2022,Primer Trimestre,Marzo,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,2168,2000000000.0,0.0,0.0,76844444.44,76844444.44,2000000000.0,0.0,7.6,0.34111111111111114,7.6
2022,Primer Trimestre,Marzo,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,2414,1100000000.0,0.0,0.0,0.0,0.0,1100000000.0,0.0,9.93,0.2,9.93
2022,Primer Trimestre,Marzo,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,2791,1500000000.0,0.0,0.0,0.0,0.0,1500000000.0,0.0,7.82,0.4600000000000001,7.82
2022,Segundo Trimestre,Junio,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2007-08-30,2037-07-27,5478,1642,1500000000.0,0.0,20209581.0,10233903.35,30443484.35,732035922.0,-20209581.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2022,Segundo Trimestre,Junio,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2007-08-31,2040-08-27,3647,544,3500000000.0,0.0,109375000.02,10916961.8,120291961.82,656249999.4799998,-109375000.02,5.74,0.3824929201924579,5.74
2022,Segundo Trimestre,Junio,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-31,2024-12-26,10924,5506,3457974220.57,0.0,8094829.57,61450499.11,69545328.68,3305861430.22,-8094829.57,TIIE,0.35,TIIE+0.35
2022,Segundo Trimestre,Junio,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-09-07,2031-12-26,10923,5506,4700000000.0,0.0,11002308.47,104352753.38,115355061.85,4493251751.21,-11002308.47,8.8000000000000007,0.9700000000000001,8.8000000000000007
2022,Segundo Trimestre,Junio,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2011-12-29,2023-12-26,12050,6633,7000000000.0,0.0,36682761.99,138204888.48999998,174887650.48,5916658950.94,-36682761.99,8.91,0.9099999999999998,8.91
2022,Segundo Trimestre,Junio,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2013-12-31,2024-12-26,3653,910,2500000000.0,0.0,78125000.01,12503255.21,90628255.22,781249999.7800002,-78125000.01,5.75,0.6449999999999998,5.75
2022,Segundo Trimestre,Junio,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2014-12-26,2022-12-26,5474,3466,3000000000.0,0.0,53571428.58,44451607.13,98023035.71,2035714285.560001,-53571428.58,8.2200000000000006,0.9099999999999999,8.2200000000000006
2022,Segundo Trimestre,Junio,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2015-12-30,2031-12-26,2552,544,3000000000.0,0.0,125000000.01,16584652.77,141584652.78,749999999.8200003,-125000000.01,7.63,0.8800000000000001,7.63
2022,Segundo Trimestre,Junio,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2016-12-30,2023-12-26,3648,2371,3000000000.0,0.0,83333333.34,52904444.45,136237777.79,2166666666.599999,-83333333.34,9.1199999999999992,0.31999999999999995,9.1199999999999992
2022,Segundo Trimestre,Junio,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2016-12-30,2024-12-26,2555,1642,2000000000.0,0.0,67192328.2,30404760.3,97597088.5,1625350769.63,-67192328.2,TIIE,0.22,TIIE+0.22
2022,Segundo Trimestre,Junio,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2017-12-29,2028-12-26,3649,2736,3421287307.47,0.0,62395259.33,54814880.47,117210139.8,3073385448.5800004,-62395259.33,6.74,0.4600000000000001,6.74
2022,Segundo Trimestre,Junio,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2018-12-31,2028-12-26,3649,2736,500000000.0,0.0,9118681.62,8426850.1,17545531.72,449156293.0,-9118681.62,7.09,0.5700000000000001,7.09
2022,Segundo Trimestre,Junio,P09-0721037,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,296",2018-12-31,2036-12-15,3650,3298,2296288492.98,0.0,0.0,43455939.39,43455939.39,2296288492.98,0.0,TIIE,0.49,TIIE+0.49
2022,Segundo Trimestre,Junio,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2019-12-30,2047-10-25,14628,9218,7000000000.0,0.0,0.0,133202086.11,133202086.11,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2022,Segundo Trimestre,Junio,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2019-12-30,2040-10-25,2554,910,2500000000.0,0.0,89285714.28,18538988.1,107824702.38,892857142.96,-89285714.28,7.46,0.35,7.46
2022,Segundo Trimestre,Junio,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2019-12-30,2037-10-26,3648,2371,1170915399.91,0.0,32525427.78,21894148.37,54419576.15,845661122.11,-32525427.78,9.67,0.35,9.67
2022,Segundo Trimestre,Junio,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2021-07-13,2028-11-27,2553,179,3500000000.0,0.0,174999999.99,8626146.18,183626146.17,350000000.17999995,-174999999.99,TIIE,0.38,TIIE+0.38
2022,Segundo Trimestre,Junio,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2022-12-16,2040-10-25,3648,2371,2400000000.0,0.0,66666666.66,44319074.08,110985740.74,1733333333.4,-66666666.66,9.5500000000000007,0.42000000000000004,9.5500000000000007
2022,Segundo Trimestre,Junio,P09-1221044,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,000",2022-12-16,2032-11-25,5479,5280,2000000000.0,0.0,33333333.33,36432520.65,69765853.98,1933333333.3400009,-33333333.33,TIIE,0.38,TIIE+0.38
2022,Segundo Trimestre,Junio,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-09-07,2032-11-25,14618,9248,4000000000.0,0.0,36497039.21,55915561.03,92412600.24,2917999852.46,-36497039.21000004,TIIE,0.53,TIIE+0.53
2022,Segundo Trimestre,Junio,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,459",2017-12-29,2027-11-25,12062,6692,4459000000.0,0.0,12897361.55,76446644.06,89344005.61,4118652983.12,-12897361.55,TIIE,0.35,TIIE+0.35
2022,Segundo Trimestre,Junio,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,806",2018-12-31,2027-11-25,10967,5597,4806995488.54,0.0,10670184.4,85332075.18,96002259.58,4594878519.99,-10670184.4,TIIE,0.35,TIIE+0.35
2022,Segundo Trimestre,Junio,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 175,2018-12-31,2023-10-25,6913,2342,174978799.57,0.0,2421929.16,1181655.99,3603585.15,62162848.13000001,-2421929.16,TIIE,0.35,TIIE+0.35
2022,Segundo Trimestre,Junio,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,499",2021-12-13,2029-11-26,10894,6692,1499069397.53,0.0,23958333.91,23813208.630000003,47771542.54,983097172.88,-23958333.91,9.1300000000000008,0.3888430059523809,9.1300000000000008
2022,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,138",2007-10-17,2025-12-26,7318,3801,2138648319.0,0.0,0.0,44506459.67,44506459.67,2138648319.0,0.0,7.09,0.88,7.97
2022,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 294,2007-10-17,2032-12-27,7300,3801,294874160.0,0.0,0.0,6082598.66,6082598.66,294874160.0,0.0,7.02,0.88,7.9
2022,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2007-10-17,2026-12-28,5445,1974,1954226708.26,0.0,35105869.02,14080209.93,49186078.95,760627161.5799998,-35105869.02,5.97,0.91,6.88
2022,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2007-10-17,2030-07-25,5442,1974,145773291.74,0.0,2618681.88,1048770.46,3667452.34,56738107.81999999,-2618681.88,5.96,0.91,6.87
2022,Segundo Trimestre,Junio,P09-1012161,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 196,2009-12-24,2030-07-25,6958,3801,196783977.0,0.0,0.0,4408617.04,4408617.04,196783977.0,0.0,7.7,0.88,8.58
2022,Segundo Trimestre,Junio,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2010-12-28,2030-11-25,3585,482,1024317877.06,0.0,46939366.71,4934200.56,51873567.27,236957503.28000003,-46939366.71,TIIE,0.32,TIIE+0.32
2022,Segundo Trimestre,Junio,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2012-12-28,2030-11-25,5444,2706,1949386371.4,0.0,37730058.81,21236864.92,58966923.73,1119325077.5800002,-37730058.81,TIIE,0.36,TIIE+0.36
2022,Segundo Trimestre,Junio,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2012-12-31,2031-07-11,3650,1275,1000000000.0,0.0,71657090.94,6214124.119999999,77871215.06,286095151.5299999,-71657090.94,TIIE,0.41,TIIE+0.41
2022,Segundo Trimestre,Junio,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2013-12-31,2036-12-15,5477,3833,1378859929.0,0.0,22980998.82,18147105.3,41128104.12,965201950.2399997,-22980998.82,TIIE,0.34,TIIE+0.34
2022,Segundo Trimestre,Junio,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2014-12-31,2036-12-15,2555,1642,2000000000.0,0.0,67192328.2,30937231.800000004,98129560.0,1625350769.65,-67192328.2,TIIE,0.2,TIIE+0.20
2022,Segundo Trimestre,Junio,P09-0720076,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000-20",2015-12-29,2042-12-15,3652,2947,2000000000.0,0.0,50000000.01,31685784.17,81685784.18,1616666666.5899994,-50000000.01,TIIE,0.46,TIIE+0.46
2022,Segundo Trimestre,Junio,P09-0720077,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,300",2017-12-29,2027-11-22,3652,2947,2300000000.0,0.0,57500000.01,36983538.82,94483538.83,1859166666.5899992,-57500000.010000005,TIIE,0.56999999999999995,TIIE+0.57
2022,Segundo Trimestre,Junio,P09-1220098,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,500",2019-12-30,2029-11-20,3636,3070,2500000000.0,0.0,63025210.08,41949951.09,104975161.17,2121848739.5199995,-63025210.08,TIIE,0.53,TIIE+0.53
2022,Segundo Trimestre,Junio,P09-1220099,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,683",2020-07-31,2027-11-12,3636,3070,2683529136.16,0.0,67651995.03,45696564.97,113348560.0,2277617165.9799986,-67651995.03,TIIE,0.64,TIIE+0.64
2022,Segundo Trimestre,Junio,P09-0721036,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,200",2020-07-31,2023-11-17,3650,3298,2200000000.0,0.0,0.0,42381508.89,42381508.89,2200000000.0,0.0,TIIE,0.48,TIIE+0.48
2022,Segundo Trimestre,Junio,P09-1221046,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,908",2020-12-11,2024-10-21,5479,5280,1908190692.18,0.0,31803178.2,35495672.95,67298851.15,1844584335.7799995,-31803178.200000003,TIIE,0.39,TIIE+0.39
2022,Segundo Trimestre,Junio,P09-1221045,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 3,000",2020-12-11,2025-09-12,5479,5280,3000000000.0,0.0,50000000.01,55422312.5,105422312.51,2899999999.9799995,-50000000.01,TIIE,0.34,TIIE+0.34
2022,Segundo Trimestre,Junio,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2021-07-13,2028-03-07,7280,1971,575000000.0,0.0,0.0,25145069.44,25145069.44,575000000.0,0.0,8.65,0.44,8.65
2022,Segundo Trimestre,Junio,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2021-12-13,1932-11-25,3640,2700,1500000000.0,0.0,0.0,59301666.67,59301666.67,1500000000.0,0.0,7.82,"≤7 = 5.185
>7= TIIE-1.815",7.82
2022,Segundo Trimestre,Junio,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2021-12-13,2027-11-12,5460,1961,2500000000.0,0.0,0.0,86576388.89,86576388.89,2500000000.0,0.0,6.85,0.35,6.85
2022,Segundo Trimestre,Junio,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2022-12-16,2023-12-26,3640,504,2126874900.0,0.0,0.0,75805366.23,75805366.23,2126874900.0,0.0,7.05,0.22000000000000003,7.05
2022,Segundo Trimestre,Junio,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2007-12-17,2024-12-26,3640,844,2500000000.0,0.0,0.0,81141666.67,81141666.67,2500000000.0,0.0,6.42,0.49000000000000005,6.42
2022,Segundo Trimestre,Junio,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2019-12-03,2028-12-26,3640,1170,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.7,0.24,6.7
2022,Segundo Trimestre,Junio,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2012-11-30,2028-12-26,3822,2077,2000000000.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,7.6,0.53,7.6
2022,Segundo Trimestre,Junio,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2013-11-29,2028-12-26,3640,2323,1100000000.0,0.0,0.0,55221833.33,55221833.33,1100000000.0,0.0,9.93,0.38,9.93
2022,Tercer Trimestre,Septiembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,2037-07-27,10924,5414,3457974220.57,0.0,8514723.870000001,72220337.28,80735061.15,3297346706.3499994,-8514723.870000001,TIIE,0.35,TIIE+0.35
2022,Tercer Trimestre,Septiembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,2037-07-27,10923,5414,4700000000.0,0.0,11573019.26,100769136.73,112342155.99,4481678731.950001,-11573019.26,8.8000000000000007,0.9700000000000001,8.8000000000000007
2022,Tercer Trimestre,Septiembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 7,000",2007-08-31,2040-08-27,12050,6541,7000000000.0,0.0,37395381.39,132961779.8,170357161.19,5879263569.55,-37395381.39,8.91,0.9099999999999998,8.91
2022,Tercer Trimestre,Septiembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,2047-09-25,14628,9126,7000000000.0,0.0,0.0,156247680.56,156247680.56,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2022,Tercer Trimestre,Septiembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,1550,1500000000.0,0.0,20209581.0,11888739.98,32098320.98,711826341.0,-20209581.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2022,Tercer Trimestre,Septiembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,452,3500000000.0,0.0,109375000.02,9421214.11,118796214.13,546874999.4599999,-109375000.02,5.74,0.38308862131450155,5.74
2022,Tercer Trimestre,Septiembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,500",2014-12-26,2024-12-26,3653,818,2500000000.0,0.0,78125000.01,10960105.61,89085105.62,703124999.77,-78125000.01,5.75,0.22000000000000003,5.75
2022,Tercer Trimestre,Septiembre,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,87,3500000000.0,0.0,174999999.99,6304500.58,181304500.57,175000000.19000006,-174999999.99,TIIE,0.38,TIIE+0.38
2022,Tercer Trimestre,Septiembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,2031-12-26,5474,3374,3000000000.0,0.0,53571428.58,41911398.81,95482827.39,1982142856.98,-53571428.58,8.2200000000000006,0.35,8.2200000000000006
2022,Tercer Trimestre,Septiembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,452,3000000000.0,0.0,125000000.01,13626261.57,138626261.58,624999999.81,-125000000.01,7.63,0.9700000000000001,7.63
2022,Tercer Trimestre,Septiembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,818,2500000000.0,0.0,89285714.28,16250909.39,105536623.67,803571428.6800001,-89285714.28,7.46,0.9099999999999998,7.46
2022,Tercer Trimestre,Septiembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,2279,3000000000.0,0.0,83333333.34,49280370.370000005,132613703.71,2083333333.259999,-83333333.34,9.1199999999999992,0.6449999999999998,9.1199999999999992
2022,Tercer Trimestre,Septiembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,2279,1170915399.91,0.0,32525427.78,20394349.71,52919777.49,813135694.33,-32525427.78,9.67,0.9099999999999999,9.67
2022,Tercer Trimestre,Septiembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,2279,2400000000.0,0.0,66666666.66,41283117.29,107949783.95,1666666666.7399998,-66666666.66,9.5500000000000007,0.8800000000000001,9.5500000000000007
2022,Tercer Trimestre,Septiembre,P09-1219070,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 2,000",2019-12-30,2026-12-28,2555,1550,2000000000.0,0.0,69228322.93,34475182.16,103703505.09,1556122446.7000003,-69228322.93,TIIE,0.22,TIIE+0.22
2022,Tercer Trimestre,Septiembre,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,2644,3421287307.47,0.0,64285898.08,51983333.8,116269231.88,3009099550.5,-64285898.08,6.74,0.42000000000000004,6.74
